"Pegelkennziffer","Pegelname","Datum","Wasserstand","Durchfluss","Flussgebiet"
"551208","Friedrichstadt","03.10.2015","","0,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.10.2015","","0,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.10.2015","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.10.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.10.2015","","0,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.10.2015","","0,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.10.2015","","0,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.10.2015","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.10.2015","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.10.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.10.2015","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.10.2015","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.10.2015","","0,66","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.10.2015","","0,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.10.2015","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.10.2015","","0,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.10.2015","","0,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.10.2015","","0,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.10.2015","","0,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.10.2015","","0,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.10.2015","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.10.2015","","0,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.10.2015","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.10.2015","","0,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.10.2015","","0,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.10.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.10.2015","","0,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.10.2015","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.10.2015","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.11.2015","","0,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.11.2015","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.11.2015","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.11.2015","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.11.2015","","0,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.11.2015","","0,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.11.2015","","0,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.11.2015","","0,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.11.2015","","0,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.11.2015","","1,07","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.11.2015","","1,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.11.2015","","1,31","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.11.2015","","4,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.11.2015","","4,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.11.2015","","4,35","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.11.2015","","2,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.11.2015","","2,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.11.2015","","1,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.11.2015","","1,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.11.2015","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.11.2015","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.11.2015","","1,35","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.11.2015","","4,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.12.2015","","7,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.12.2015","","6,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.12.2015","","6,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.12.2015","","6,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.12.2015","","5,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.12.2015","","4,84","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.12.2015","","4,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.12.2015","","3,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.12.2015","","2,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.12.2015","","1,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.12.2015","","1,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.12.2015","","1,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.12.2015","","1,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.12.2015","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.12.2015","","1,23","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.12.2015","","1,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.12.2015","","1,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.12.2015","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.12.2015","","1,17","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.12.2015","","1,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.12.2015","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.12.2015","","1,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.12.2015","","1,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.12.2015","","1,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.12.2015","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.12.2015","","1,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.12.2015","","1,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.12.2015","","1,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.12.2015","","1,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.12.2015","","1,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.12.2015","","0,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.01.2016","","0,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.01.2016","","0,96","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.01.2016","","0,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.01.2016","","0,96","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.01.2016","","1,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.01.2016","","0,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.01.2016","","0,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.01.2016","","0,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.01.2016","","0,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.01.2016","","0,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.01.2016","","1,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.01.2016","","1,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.01.2016","","1,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.01.2016","","1,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.01.2016","","1,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.01.2016","","1,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.01.2016","","1,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.01.2016","","1,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.01.2016","","1,31","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.01.2016","","2,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.01.2016","","1,32","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.01.2016","","1,23","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.01.2016","","3,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.01.2016","","2,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.01.2016","","5,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.01.2016","","7,39","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.01.2016","","7,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.01.2016","","7,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.01.2016","","7,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.01.2016","","7,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.01.2016","","8,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.02.2016","","8,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.02.2016","","8,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.02.2016","","8,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.02.2016","","7,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.02.2016","","6,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.02.2016","","6,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.02.2016","","6,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.02.2016","","5,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.02.2016","","5,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.02.2016","","5,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.02.2016","","4,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.02.2016","","3,66","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.02.2016","","3,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.02.2016","","3,03","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.02.2016","","2,84","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.02.2016","","2,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.02.2016","","2,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.02.2016","","2,29","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.02.2016","","1,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.02.2016","","2,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.02.2016","","4,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.02.2016","","6,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.02.2016","","8,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.02.2016","","8,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.02.2016","","8,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.02.2016","","8,12","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.02.2016","","7,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.02.2016","","7,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.02.2016","","7,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.03.2016","","7,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.03.2016","","7,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.03.2016","","8,83","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.03.2016","","8,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.03.2016","","8,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.03.2016","","8,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.03.2016","","7,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.03.2016","","6,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.03.2016","","6,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.03.2016","","5,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.03.2016","","4,82","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.03.2016","","4,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.03.2016","","4,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.03.2016","","4,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.03.2016","","3,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.03.2016","","2,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.03.2016","","2,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.03.2016","","2,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.03.2016","","1,87","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.03.2016","","1,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.03.2016","","1,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.03.2016","","2,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.03.2016","","2,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.03.2016","","2,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.03.2016","","2,14","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.03.2016","","2,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.03.2016","","2,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.03.2016","","1,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.03.2016","","1,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.03.2016","","1,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.03.2016","","2,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.04.2016","","4,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.04.2016","","4,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.04.2016","","4,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.04.2016","","3,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.04.2016","","3,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.04.2016","","2,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.04.2016","","3,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.04.2016","","2,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.04.2016","","2,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.04.2016","","2,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.04.2016","","2,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.04.2016","","2,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.04.2016","","2,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.04.2016","","3,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.04.2016","","2,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.04.2016","","2,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.04.2016","","3,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.04.2016","","2,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.04.2016","","1,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.04.2016","","1,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.04.2016","","1,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.04.2016","","1,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.04.2016","","1,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.04.2016","","1,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.04.2016","","1,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.04.2016","","1,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.04.2016","","1,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.04.2016","","1,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.04.2016","","1,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.04.2016","","1,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.05.2016","","1,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.05.2016","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.05.2016","","1,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.05.2016","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.05.2016","","1,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.05.2016","","1,11","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.05.2016","","1,09","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.05.2016","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.05.2016","","0,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.05.2016","","0,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.05.2016","","0,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.05.2016","","0,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.05.2016","","0,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.05.2016","","0,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.05.2016","","0,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.05.2016","","0,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.05.2016","","0,81","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.05.2016","","0,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.05.2016","","0,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.05.2016","","0,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.05.2016","","0,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.05.2016","","0,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.05.2016","","1,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.05.2016","","1,46","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.05.2016","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.05.2016","","0,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.05.2016","","1,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.05.2016","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.05.2016","","1,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.05.2016","","1,07","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.05.2016","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.06.2016","","1,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.06.2016","","1,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.06.2016","","2,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.06.2016","","1,89","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.06.2016","","4,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.06.2016","","2,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.06.2016","","1,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.06.2016","","1,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.06.2016","","1,23","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.06.2016","","1,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.06.2016","","1,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.06.2016","","1,17","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.06.2016","","1,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.06.2016","","1,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.06.2016","","2,23","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.06.2016","","2,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.06.2016","","5,03","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.06.2016","","3,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.06.2016","","4,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.06.2016","","2,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.06.2016","","2,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.06.2016","","1,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.06.2016","","0,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.06.2016","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.06.2016","","1,39","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.06.2016","","1,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.06.2016","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.06.2016","","1,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.06.2016","","1,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.06.2016","","1,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.07.2016","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.07.2016","","0,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.07.2016","","0,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.07.2016","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.07.2016","","0,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.07.2016","","0,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.07.2016","","0,83","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.07.2016","","0,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.07.2016","","0,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.07.2016","","0,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.07.2016","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.07.2016","","0,66","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.07.2016","","1,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.07.2016","","2,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.07.2016","","1,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.07.2016","","1,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.07.2016","","0,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.07.2016","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.07.2016","","0,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.07.2016","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.07.2016","","0,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.07.2016","","0,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.07.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.07.2016","","1,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.07.2016","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.07.2016","","0,89","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.07.2016","","0,84","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.07.2016","","0,83","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.07.2016","","0,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.07.2016","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.07.2016","","0,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.08.2016","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.08.2016","","0,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.08.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.08.2016","","0,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.08.2016","","1,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.08.2016","","0,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.08.2016","","0,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.08.2016","","0,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.08.2016","","0,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.08.2016","","0,81","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.08.2016","","0,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.08.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.08.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.08.2016","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.08.2016","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.08.2016","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.08.2016","","0,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.08.2016","","0,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.08.2016","","0,76","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.08.2016","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.08.2016","","0,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.08.2016","","0,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.08.2016","","0,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.08.2016","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.08.2016","","0,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.08.2016","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.08.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.08.2016","","0,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.08.2016","","0,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.08.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.08.2016","","0,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.09.2016","","0,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.09.2016","","0,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.09.2016","","0,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.09.2016","","1,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.09.2016","","1,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.09.2016","","0,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.09.2016","","0,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.09.2016","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.09.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.09.2016","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.09.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.09.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.09.2016","","0,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.09.2016","","0,72","Nebenflüsse der Elbe"
